ticket_id,account_id,customer_segment,uk_region,support_channel,product_area,issue_category,priority_initial,submitted_at,day_of_week,hour_of_day,customer_tenure_months,contract_value_gbp,previous_tickets_90d,avg_sentiment_score,customer_message,message_length,contains_urgent_keyword,contains_refund_keyword,agent_queue_length_at_submit,assigned_agent,agent_experience_months,backlog_age_hours,first_response_minutes,reopened_last_90d,resolved_at,escalated_prior_to_resolution,resolution_hours,final_priority,sla_breached
TCK-202509790,ACC-53572,Public Sector,West Midlands,web,Mobile App,data_quality,Critical,2026-02-18 17:57:00,Wednesday,17,0.0,218247.79,5,-0.457,Ticket raised through support queue for Mobile App; customer notes data quality and asks for next steps.,104,0,0,20.0,Grace,22,3.88,289,0,2026-02-19 19:17:23,1,25.34,Critical,1
TCK-202509791,ACC-86283,Public Sector,Greater Manchester,chat,Payments,service_outage,Critical,2025-11-04 03:04:00,Tuesday,3,28.0,59321.27,3,-1.0,The user cannot complete a workflow in Payments. Error appears during service outage. urgent.,93,1,0,23.0,Muhammad,27,4.99,112,0,2025-11-05 09:59:39,1,30.93,Critical,1
TCK-202509792,ACC-84395,Enterprise,West Midlands,email,Billing,performance,Critical,2026-02-22 00:09:00,Sunday,0,30.0,50809.73,0,-0.407,Account team escalated a customer case connected to Billing. Main issue: performance.,85,0,0,37.0,Ava,11,13.36,209,0,2026-02-23 02:53:01,1,26.73,Critical,1
TCK-202509793,ACC-62425,SMB,South West,web,Mobile App,billing_query,Low,2026-01-12 17:18:00,Monday,17,34.0,11005.3,0,0.387,Client asks for urgent support regarding billing query; impact: the renewal review is due.,90,0,0,16.0,Ava,28,0.26,223,0,2026-01-13 08:10:55,0,14.88,Low,0
TCK-202509794,ACC-20079,SMB,Yorkshire,web,Workflow Automation,how_to,High,2025-09-21 01:21:00,Sunday,1,30.0,19068.74,14,0.407,Account team escalated a customer case connected to Workflow Automation. Main issue: how to.,92,0,0,29.0,Ava,16,12.9,197,1,2025-09-22 09:28:51,1,32.13,High,1
TCK-202509795,ACC-72684,SMB,East Midlands,web,Mobile App,bug,High,2026-01-20 14:17:00,Tuesday,14,62.0,2611.04,0,-0.512,Client asks for urgent support regarding bug; impact: the renewal review is due.,80,0,0,36.0,Harry,36,8.22,138,0,2026-01-22 00:47:45,1,34.51,Critical,1
TCK-202509796,ACC-78856,Mid-Market,Wales,web,Payments,service_outage,Critical,2025-10-12 12:52:00,Sunday,12,37.0,5467.35,3,-0.315,Customer reports service outage in Payments. They need help because several end users are affected. urgent.,107,1,0,18.0,Grace,15,2.47,104,0,2025-10-14 11:04:55,1,46.22,Critical,1
TCK-202509797,ACC-28798,SMB,South West,chat,Workflow Automation,bug,High,2025-12-01 10:18:00,Monday,10,33.0,4735.04,0,0.086,Account team escalated a customer case connected to Workflow Automation. Main issue: bug.,89,0,0,48.0,Oliver,1,7.77,364,0,2025-12-02 21:31:13,1,35.22,High,1
TCK-202509798,ACC-80246,SMB,West Midlands,web,Reporting,billing_query,High,2026-02-07 02:25:00,Saturday,2,35.0,25358.49,1,0.93,Account team escalated a customer case connected to Reporting. Main issue: billing query. Customer mentions invoice correction.,127,0,1,38.0,Oliver,16,4.52,119,0,2026-02-07 23:11:13,1,20.77,High,0
TCK-202509799,ACC-49517,Enterprise,West Midlands,web,Workflow Automation,bug,Critical,2026-01-05 19:56:00,Monday,19,25.0,121575.27,0,0.255,Account team escalated a customer case connected to Workflow Automation. Main issue: bug.,89,0,0,37.0,Grace,10,1.68,184,0,2026-01-06 12:59:53,1,17.06,Critical,1
TCK-202509800,ACC-68324,SMB,Scotland,phone,Payments,data_quality,Medium,2025-12-05 12:24:00,Friday,12,28.0,37586.42,4,0.903,Ticket raised through support queue for Payments; customer notes data quality and asks for next steps.,102,0,0,3.0,Sophie,1,0.36,22,0,2025-12-06 11:15:10,0,22.85,Medium,0
TCK-202509801,ACC-50239,Mid-Market,Greater Manchester,phone,Account Access,access_request,High,2025-10-05 12:47:00,Sunday,12,8.0,13340.11,1,-0.003,Account team escalated a customer case connected to Account Access. Main issue: access request.,95,0,0,60.0,Muhammad,28,1.01,316,0,2025-10-06 07:28:05,1,18.68,High,0
TCK-202509802,ACC-16741,SMB,West Midlands,email,Mobile App,data_quality,Critical,2025-11-04 03:26:00,Tuesday,3,30.0,14459.92,5,0.178,Client asks for urgent support regarding data quality; impact: the issue affects only one user.,95,0,0,54.0,Mia,11,18.14,134,0,2025-11-06 02:59:44,1,47.56,Critical,1
TCK-202509803,ACC-39557,SMB,East Midlands,email,Security,how_to,Critical,2025-09-25 04:02:00,Thursday,4,35.0,29548.74,3,-0.014,Client asks for urgent support regarding how to; impact: several end users are affected.,88,0,0,34.0,Amelia,32,18.89,77,0,2025-09-26 03:09:20,1,23.12,Critical,1
TCK-202509804,ACC-76696,Enterprise,Wales,chat,Mobile App,access_request,Critical,2025-09-24 06:43:00,Wednesday,6,41.0,426132.21,1,0.15,Customer reports access request in Mobile App. They need help because a compliance deadline is near.,100,0,0,41.0,George,7,6.16,215,0,2025-09-24 17:35:34,1,10.88,Critical,1
TCK-202509805,ACC-52386,Enterprise,South East,phone,Workflow Automation,how_to,Critical,2026-02-02 00:30:00,Monday,0,68.0,21665.83,12,-0.072,Customer reports how to in Workflow Automation. They need help because a compliance deadline is near.,101,0,0,66.0,George,40,0.31,188,0,2026-02-03 14:58:53,1,38.48,Critical,1
TCK-202509806,ACC-78296,Mid-Market,South West,phone,Account Access,integration_failure,High,2025-10-10 06:36:00,Friday,6,30.0,11079.8,0,-0.513,Client asks for urgent support regarding integration failure; impact: payment processing is blocked. ASAP.,106,1,0,5.0,Noah,12,1.7,144,0,2025-10-11 11:38:51,1,29.05,Critical,1
TCK-202509807,ACC-17316,Mid-Market,London,phone,Mobile App,service_outage,Critical,2026-02-13 18:50:00,Friday,18,12.0,50850.17,7,-0.028,Ticket raised through support queue for Mobile App; customer notes service outage and asks for next steps. ASAP.,112,1,0,50.0,Amelia,18,5.55,244,0,2026-02-15 07:46:21,1,36.94,Critical,1
TCK-202509808,ACC-58718,SMB,London,email,Payments,data_quality,High,2025-09-27 22:03:00,Saturday,22,50.0,26335.12,0,0.239,Ticket raised through support queue for Payments; customer notes data quality and asks for next steps.,102,0,0,23.0,Leo,6,13.04,114,0,2025-09-28 21:23:56,0,23.35,High,0
TCK-202509809,ACC-20661,SMB,Wales,chat,Mobile App,integration_failure,High,2025-11-09 06:51:00,Sunday,6,8.0,2316.35,2,0.113,Customer reports integration failure in Mobile App. They need help because the customer is threatening cancellation. escalate.,126,1,0,19.0,Sophie,30,1.22,134,0,2025-11-10 19:01:01,1,36.17,High,1
TCK-202509810,ACC-35325,Enterprise,Scotland,web,Api Integration,bug,Critical,2025-09-07 04:46:00,Sunday,4,9.0,46826.04,2,-0.092,The user cannot complete a workflow in API Integration. Error appears during bug.,81,0,0,33.0,Mia,1,17.62,217,0,2025-09-08 02:58:17,1,22.2,Critical,1
TCK-202509811,ACC-30336,SMB,Yorkshire,web,Data Export,performance,Medium,2026-01-09 23:01:00,Friday,23,41.0,9795.69,2,0.46,Account team escalated a customer case connected to Data Export. Main issue: performance.,89,0,0,23.0,Oliver,20,0.55,122,0,2026-01-10 09:01:53,0,10.01,Medium,0
TCK-202509812,ACC-18995,SMB,East Midlands,email,Reporting,integration_failure,Critical,2026-01-28 09:53:00,Wednesday,9,35.0,3244.56,5,-0.825,Account team escalated a customer case connected to Reporting. Main issue: integration failure. immediately.,108,1,0,38.0,Oliver,41,0.92,204,0,2026-01-28 23:29:15,1,13.6,Critical,1
TCK-202509813,ACC-84319,SMB,Scotland,web,Api Integration,how_to,High,2025-12-15 04:41:00,Monday,4,56.0,4866.77,10,0.963,Customer reports how to in API Integration. They need help because a senior stakeholder is waiting. deadline.,109,1,0,32.0,Harry,17,4.69,146,1,2025-12-15 18:53:11,0,14.2,High,0
TCK-202509814,ACC-65990,Mid-Market,Yorkshire,chat,Billing,billing_query,High,2026-01-09 20:26:00,Friday,20,0.0,20366.32,0,0.249,Customer reports billing query in Billing. They need help because a compliance deadline is near.,96,0,0,6.0,George,24,30.02,163,0,2026-01-11 02:41:15,1,30.25,High,1
TCK-202509815,ACC-63667,Enterprise,East Midlands,partner portal,Workflow Automation,performance,Critical,2025-11-29 20:23:00,Saturday,20,21.0,103910.09,2,0.501,The user cannot complete a workflow in Workflow Automation. Error appears during performance.,93,0,0,53.0,Noah,20,0.72,61,0,2025-12-01 08:44:54,1,36.37,Critical,1
TCK-202509816,ACC-49184,Enterprise,East Midlands,chat,Reporting,access_request,High,2025-10-04 19:06:00,Saturday,19,39.0,26118.31,0,0.24,Ticket raised through support queue for Reporting; customer notes access request and asks for next steps.,105,0,0,30.0,Harry,29,5.25,202,0,2025-10-05 07:19:21,1,12.22,High,0
TCK-202509817,ACC-63713,Public Sector,South East,email,Payments,bug,Critical,2025-12-19 06:26:00,Friday,6,15.0,34514.82,2,-0.073,Client asks for urgent support regarding bug; impact: a senior stakeholder is waiting.,86,0,0,27.0,Noah,56,9.96,190,0,2025-12-19 21:30:28,1,15.07,Critical,1
TCK-202509818,ACC-14942,SMB,Scotland,email,Mobile App,access_request,High,2025-10-17 05:54:00,Friday,5,3.0,12742.92,2,0.431,The user cannot complete a workflow in Mobile App. Error appears during access request.,87,0,0,18.0,George,12,22.3,55,0,2025-10-17 11:33:01,0,5.65,High,0
TCK-202509819,ACC-67910,SMB,Scotland,email,Account Access,data_quality,Critical,2025-10-15 19:09:00,Wednesday,19,21.0,2208.56,3,-0.419,Account team escalated a customer case connected to Account Access. Main issue: data quality.,93,0,0,24.0,Muhammad,25,35.83,239,0,2025-10-17 03:32:22,1,32.39,Critical,1
TCK-202509820,ACC-80770,SMB,Scotland,phone,Billing,bug,Medium,2025-09-15 03:47:00,Monday,3,15.0,9946.22,1,-0.025,Account team escalated a customer case connected to Billing. Main issue: bug.,77,0,0,14.0,Ava,5,6.95,144,1,2025-09-15 20:45:27,0,16.97,Medium,0
TCK-202509821,ACC-50152,SMB,Northern Ireland,email,Reporting,data_quality,High,2025-11-05 11:51:00,Wednesday,11,27.0,6101.25,2,1.0,Customer reports data quality in Reporting. They need help because monthly reporting is delayed.,96,0,0,66.0,Isla,11,2.24,165,0,2025-11-06 07:06:35,0,19.26,High,0
TCK-202509822,ACC-15322,Mid-Market,Scotland,web,Billing,performance,Critical,2025-09-07 05:59:00,Sunday,5,25.0,4521.29,1,0.854,Account team escalated a customer case connected to Billing. Main issue: performance. critical.,95,1,0,42.0,Grace,15,13.71,239,0,2025-09-08 22:37:26,1,40.64,Critical,1
TCK-202509823,ACC-33236,Enterprise,East Midlands,email,Account Access,performance,Critical,2025-11-29 07:03:00,Saturday,7,33.0,55138.07,6,-0.344,Ticket raised through support queue for Account Access; customer notes performance and asks for next steps.,107,0,0,29.0,Amelia,31,14.24,1,0,2025-11-30 19:20:21,1,36.29,Critical,1
TCK-202509824,ACC-30266,SMB,London,email,Api Integration,bug,Medium,2025-12-27 22:36:00,Saturday,22,31.0,10628.59,0,-0.278,Ticket raised through support queue for API Integration; customer notes bug and asks for next steps.,100,0,0,13.0,Harry,8,1.62,182,0,2025-12-28 09:19:15,0,10.72,Medium,0
TCK-202509825,ACC-50992,SMB,South West,email,Payments,performance,High,2025-10-10 04:33:00,Friday,4,60.0,43422.62,1,0.596,Client asks for urgent support regarding performance; impact: several end users are affected.,93,0,0,29.0,Sophie,1,4.86,42,0,2025-10-11 09:45:24,1,29.21,High,1
TCK-202509826,ACC-84350,SMB,Scotland,partner portal,Security,bug,Medium,2025-12-24 13:49:00,Wednesday,13,30.0,26061.69,5,0.681,Client asks for urgent support regarding bug; impact: a senior stakeholder is waiting.,86,0,0,55.0,Amelia,28,16.88,220,0,2025-12-25 22:29:54,0,32.68,Medium,0
TCK-202509827,ACC-61756,Mid-Market,London,chat,Billing,how_to,High,2025-10-07 00:06:00,Tuesday,0,43.0,5827.34,8,-0.212,Account team escalated a customer case connected to Billing. Main issue: how to.,80,0,0,25.0,Amelia,23,10.4,58,0,2025-10-08 05:13:02,1,29.12,High,1
TCK-202509828,ACC-17024,Enterprise,London,email,Billing,performance,Critical,2025-10-25 09:34:00,Saturday,9,43.0,79482.09,2,-0.403,Customer reports performance in Billing. They need help because the issue affects only one user. deadline.,106,1,0,42.0,Sophie,3,34.08,258,0,2025-10-26 21:19:56,1,35.77,Critical,1
TCK-202509829,ACC-33545,Mid-Market,Greater Manchester,email,Security,bug,Critical,2025-09-21 20:26:00,Sunday,20,47.0,36420.78,0,-0.667,Client asks for urgent support regarding bug; impact: a compliance deadline is near.,84,0,0,42.0,Sophie,1,17.17,119,0,2025-09-23 10:58:50,1,38.55,Critical,1
TCK-202509830,ACC-66023,Enterprise,East Midlands,email,Account Access,service_outage,Critical,2025-10-10 13:30:00,Friday,13,47.0,120716.88,8,-1.0,Customer reports service outage in Account Access. They need help because monthly reporting is delayed. deadline.,113,1,0,29.0,Mia,16,29.16,117,0,2025-10-12 16:26:48,1,50.95,Critical,1
TCK-202509831,ACC-90560,Mid-Market,Northern Ireland,chat,Workflow Automation,how_to,Low,2025-10-06 04:40:00,Monday,4,0.0,34118.25,0,-0.096,Ticket raised through support queue for Workflow Automation; customer notes how to and asks for next steps.,107,0,0,26.0,Muhammad,20,9.03,112,0,2025-10-06 13:12:59,0,8.55,Low,0
TCK-202509832,ACC-23531,Enterprise,Yorkshire,email,Security,bug,Critical,2025-10-06 21:41:00,Monday,21,27.0,36222.97,2,0.405,Account team escalated a customer case connected to Security. Main issue: bug.,78,0,0,21.0,Oliver,17,24.83,7,0,2025-10-08 09:18:13,1,35.62,Critical,1
TCK-202509833,ACC-11639,SMB,Wales,web,Workflow Automation,data_quality,Critical,2025-12-31 10:36:00,Wednesday,10,65.0,7294.61,4,-0.14,Account team escalated a customer case connected to Workflow Automation. Main issue: data quality.,98,0,0,60.0,Grace,34,17.55,204,0,2026-01-01 18:53:51,1,32.3,Critical,1
TCK-202509834,ACC-92196,SMB,Yorkshire,web,Data Export,access_request,Low,2026-02-19 22:14:00,Thursday,22,9.0,6240.42,2,0.366,Client asks for urgent support regarding access request; impact: a compliance deadline is near.,95,0,0,14.0,Mia,11,2.54,92,1,2026-02-20 18:20:11,0,20.1,Low,0
TCK-202509835,ACC-24310,SMB,South West,email,Data Export,data_quality,High,2025-10-19 03:57:00,Sunday,3,45.0,44807.08,0,0.306,The user cannot complete a workflow in Data Export. Error appears during data quality.,86,0,0,6.0,Harry,54,0.61,1,0,2025-10-19 08:25:37,0,4.48,High,0
TCK-202509836,ACC-28420,SMB,Greater Manchester,web,Workflow Automation,bug,High,2025-12-20 10:52:00,Saturday,10,14.0,7568.84,1,0.304,Client asks for urgent support regarding bug; impact: monthly reporting is delayed.,83,0,0,57.0,Mia,16,3.85,70,0,2025-12-21 13:14:53,1,26.38,High,1
TCK-202509837,ACC-93617,Enterprise,South West,email,Reporting,service_outage,Medium,2026-01-27 09:38:00,Tuesday,9,0.0,63769.88,4,0.758,Account team escalated a customer case connected to Reporting. Main issue: service outage. urgent.,98,1,0,32.0,Isla,1,2.92,280,0,2026-01-29 11:49:59,1,50.2,High,1
TCK-202509838,ACC-39217,Mid-Market,East Midlands,email,Billing,how_to,High,2025-12-09 20:41:00,Tuesday,20,27.0,19293.6,0,-0.009,The user cannot complete a workflow in Billing. Error appears during how to.,76,0,0,41.0,Noah,22,10.36,138,0,2025-12-10 19:18:18,1,22.62,High,0
TCK-202509839,ACC-81810,SMB,Northern Ireland,web,Workflow Automation,performance,Medium,2025-09-24 18:28:00,Wednesday,18,30.0,1598.35,1,-0.705,The user cannot complete a workflow in Workflow Automation. Error appears during performance.,93,0,0,35.0,Harry,1,2.76,1,0,2025-09-25 07:58:09,0,13.5,Medium,0
TCK-202509840,ACC-16980,Mid-Market,West Midlands,email,Workflow Automation,billing_query,Medium,2026-02-15 09:07:00,Sunday,9,24.0,25272.73,1,0.375,Client asks for urgent support regarding billing query; impact: a senior stakeholder is waiting.,96,0,0,55.0,Mia,16,6.39,140,0,2026-02-15 20:33:58,0,11.45,Medium,0
TCK-202509841,ACC-92165,Public Sector,London,web,Mobile App,service_outage,Critical,2026-01-18 00:18:00,Sunday,0,27.0,89619.96,1,-0.363,Account team escalated a customer case connected to Mobile App. Main issue: service outage. deadline.,101,1,0,47.0,Oliver,20,1.9,329,0,2026-01-19 04:39:26,1,28.36,Critical,1
TCK-202509842,ACC-76464,Enterprise,Northern Ireland,web,Api Integration,service_outage,Critical,2026-01-27 21:32:00,Tuesday,21,73.0,22436.54,0,0.72,Ticket raised through support queue for API Integration; customer notes service outage and asks for next steps. critical.,121,1,0,13.0,Ava,13,6.5,82,1,2026-01-28 15:54:52,1,18.38,Critical,1
TCK-202509843,ACC-74354,Mid-Market,West Midlands,email,Security,performance,Medium,2026-01-23 23:10:00,Friday,23,0.0,6809.38,1,0.17,Account team escalated a customer case connected to Security. Main issue: performance.,86,0,0,42.0,Oliver,18,1.35,217,0,2026-01-25 00:12:48,0,25.05,Medium,0
TCK-202509844,ACC-76773,SMB,Scotland,phone,Workflow Automation,performance,Critical,2025-10-01 23:41:00,Wednesday,23,61.0,20464.55,0,-0.418,Ticket raised through support queue for Workflow Automation; customer notes performance and asks for next steps. blocked.,121,1,0,31.0,Harry,38,11.42,122,0,2025-10-02 20:33:21,1,20.87,Critical,1
TCK-202509845,ACC-64724,Mid-Market,Northern Ireland,partner portal,Api Integration,billing_query,High,2025-10-27 17:06:00,Monday,17,41.0,3041.0,7,0.168,The user cannot complete a workflow in API Integration. Error appears during billing query.,91,0,0,62.0,Oliver,20,8.2,160,1,2025-10-28 18:58:33,1,25.88,High,1
TCK-202509846,ACC-32255,Mid-Market,London,chat,Data Export,bug,Critical,2026-02-27 18:47:00,Friday,18,4.0,12232.69,7,-0.552,Client asks for urgent support regarding bug; impact: the issue affects only one user. blocked.,95,1,0,39.0,Noah,34,5.42,292,0,2026-02-28 23:52:15,1,29.09,Critical,1
TCK-202509847,ACC-61071,Enterprise,Wales,email,Api Integration,how_to,Critical,2025-12-14 00:14:00,Sunday,0,57.0,184929.43,0,0.553,Client asks for urgent support regarding how to; impact: the customer is threatening cancellation.,98,0,0,31.0,George,14,14.04,145,0,2025-12-15 05:06:39,1,28.88,Critical,1
TCK-202509848,ACC-76391,SMB,Northern Ireland,web,Billing,refund_request,High,2025-11-15 21:41:00,Saturday,21,20.0,31372.44,10,0.26,Client asks for urgent support regarding refund request; impact: monthly reporting is delayed.,94,0,0,0.0,Muhammad,20,7.81,68,0,2025-11-17 03:38:28,1,29.96,High,1
TCK-202509849,ACC-70884,Enterprise,Yorkshire,chat,Reporting,bug,Critical,2025-12-17 04:54:00,Wednesday,4,12.0,41398.95,0,0.027,Client asks for urgent support regarding bug; impact: the renewal review is due.,80,0,0,11.0,Sophie,3,10.8,163,0,2025-12-18 07:30:14,1,26.6,Critical,1
TCK-202509850,ACC-89600,Mid-Market,Greater Manchester,web,Workflow Automation,service_outage,Critical,2026-01-17 16:27:00,Saturday,16,8.0,8962.71,0,-0.423,The user cannot complete a workflow in Workflow Automation. Error appears during service outage. blocked.,105,1,0,20.0,Muhammad,43,5.65,54,0,2026-01-18 01:35:09,1,9.14,Critical,1
TCK-202509851,ACC-47847,Enterprise,Scotland,email,Account Access,billing_query,Critical,2025-09-21 14:34:00,Sunday,14,41.0,101811.37,2,-0.5,Ticket raised through support queue for Account Access; customer notes billing query and asks for next steps.,109,0,0,27.0,Noah,13,1.05,155,0,2025-09-22 13:56:18,1,23.37,Critical,1
